LOCAL;DATA;HORA;Temp. Ins. (C);TEMP MAX;Temp. Min. (C);Umi. Ins. (%);Umi. Max. (%);Umi. Min. (%);PA INST;Pressao Max. (hPa);Pressao Min. (hPa);VEL VEN MED;Dir. Vento (m/s);Raj. Vento (m/s);Radiacao (KJ/m²);Chuva (mm)
PALMEIRA DOS INDIOS;12/01/2024;1600;32,9;34,2;31,7;42;47;41;979,6;980,5;979,6;3,3;80;6,8;3620,6;0
PALMEIRA DOS INDIOS;12/01/2024;1700;34;34,1;32,1;44;45;40;978,8;979,6;978,8;3;73;7,1;2418,6;0
PALMEIRA DOS INDIOS;12/01/2024;1800;32,9;34,2;32,2;45;48;42;978,2;978,8;978,2;3;69;7,1;1900,2;0
PALMEIRA DOS INDIOS;12/01/2024;1900;32,8;34;32,4;47;48;42;978;978,2;977,9;3,5;67;7,7;1992,5;0
PALMEIRA DOS INDIOS;12/01/2024;2000;31,2;32,9;31,2;54;54;47;978,4;978,4;978;3,8;71;8,4;1039,9;0
PALMEIRA DOS INDIOS;12/01/2024;2100;28,5;31,2;28,5;64;64;54;978,9;978,9;978,4;4;66;8,2;165,2;0
PALMEIRA DOS INDIOS;12/01/2024;2200;26,7;28,5;26,7;74;74;64;979,5;979,5;978,9;4,2;88;7,2;;0
PALMEIRA DOS INDIOS;12/01/2024;2300;25,5;26,7;25,5;83;83;74;980,6;980,7;979,5;3,3;76;7,6;;0
PALMEIRA DOS INDIOS;13/01/2024;0;24,7;25,5;24,7;88;88;83;981,6;981,6;980,6;3,2;70;5,7;;0
PALMEIRA DOS INDIOS;13/01/2024;100;24,3;24,7;24,3;92;92;88;982;982,1;981,6;2,7;72;7,3;;0
PALMEIRA DOS INDIOS;13/01/2024;200;24,2;24,4;24,2;93;93;91;981,7;982,1;981,7;3,2;65;6,9;;0
PALMEIRA DOS INDIOS;13/01/2024;300;24;24,2;24;93;93;93;981,4;981,7;981,4;3,2;68;6,3;;0
PALMEIRA DOS INDIOS;13/01/2024;400;23,7;24;23,7;93;93;91;980,9;981,4;980,8;2,8;78;5,7;;0
PALMEIRA DOS INDIOS;13/01/2024;500;23,3;23,7;23,3;91;93;90;980,5;980,9;980,5;1,1;70;4,8;;0
PALMEIRA DOS INDIOS;13/01/2024;600;23;23,3;23;91;92;90;980,7;980,8;980,5;1,5;141;3,8;;0
PALMEIRA DOS INDIOS;13/01/2024;700;22,6;23;22,6;95;95;91;981,2;981,2;980,7;1,2;138;2,7;;0
PALMEIRA DOS INDIOS;13/01/2024;800;23;23;22,3;93;96;93;981,9;981,9;981,2;1,2;93;2,8;;0
PALMEIRA DOS INDIOS;13/01/2024;900;23,5;23,5;22,2;90;96;90;982,7;982,7;981,8;0,3;117;3;122,8;0
PALMEIRA DOS INDIOS;13/01/2024;1000;25,7;25,8;23,5;78;90;78;982,8;982,9;982,6;1,5;96;3,4;903,4;0
PALMEIRA DOS INDIOS;13/01/2024;1100;28,3;28,6;25,8;64;78;64;983;983;982,8;2,3;64;5,6;1811,4;0
PALMEIRA DOS INDIOS;13/01/2024;1200;30,4;30,6;28,2;56;65;55;982,9;983;982,9;2,4;71;5,6;2628;0
PALMEIRA DOS INDIOS;13/01/2024;1300;31,3;32,3;30,2;51;57;49;982,3;982,9;982,3;1;77;5,9;2807,6;0
PALMEIRA DOS INDIOS;13/01/2024;1400;32,6;32,9;31,3;48;51;47;981,6;982,3;981,6;1,9;72;5,1;2452,4;0
PALMEIRA DOS INDIOS;13/01/2024;1500;32;33,2;31,8;51;52;45;981;981,7;981;3,3;42;7,6;1921,6;0
PALMEIRA DOS INDIOS;13/01/2024;1600;31,3;32,3;31;55;56;51;980,5;981;980,5;2,2;68;7,6;580,3;0
PALMEIRA DOS INDIOS;13/01/2024;1700;31,6;32,9;31,3;53;55;49;980;980,5;980;1,9;90;5,8;1429,5;0
PALMEIRA DOS INDIOS;13/01/2024;1800;30,4;31,7;29,8;59;67;53;980;980,1;979,9;1,6;82;4,9;241,7;0,2
PALMEIRA DOS INDIOS;13/01/2024;1900;29,7;30,5;29,1;67;73;57;980,2;980,2;979,7;3,4;82;7,2;605,9;0
PALMEIRA DOS INDIOS;13/01/2024;2000;27,5;29,9;27,4;79;79;67;981,1;981,1;980,1;5,7;103;9,5;639;0
PALMEIRA DOS INDIOS;13/01/2024;2100;26,5;27,5;26,5;83;84;79;981,1;981,1;980,9;3,9;124;9,2;172,6;0
PALMEIRA DOS INDIOS;13/01/2024;2200;25,9;26,5;25,9;85;85;83;981,5;981,5;981;3,2;86;7,4;;0
PALMEIRA DOS INDIOS;13/01/2024;2300;25,2;25,9;25,2;91;91;85;982;982;981,5;3,1;95;7,6;;0
PALMEIRA DOS INDIOS;14/01/2024;0;25,4;25,4;25,1;88;92;88;982,6;982,6;982;3,5;61;9,6;;0
PALMEIRA DOS INDIOS;14/01/2024;100;25;25,6;25;84;88;84;982,7;982,8;982,6;2,1;41;6,7;;0
PALMEIRA DOS INDIOS;14/01/2024;200;25;25,1;25;83;84;82;982,6;982,7;982,6;3,2;66;7;;0
PALMEIRA DOS INDIOS;14/01/2024;300;24,9;25,1;24,9;84;84;83;982,4;982,6;982,4;2,8;34;8,6;;0
PALMEIRA DOS INDIOS;14/01/2024;400;24,7;24,9;24,7;85;86;84;982,4;982,5;982,3;3;48;8,2;;0
PALMEIRA DOS INDIOS;14/01/2024;500;24,9;24,9;24,7;84;85;84;982,8;982,8;982,3;1,1;51;6,7;;0
PALMEIRA DOS INDIOS;14/01/2024;600;24,7;25;24,6;84;85;83;982,9;983;982,8;2,1;47;5;;0
PALMEIRA DOS INDIOS;14/01/2024;700;23,7;24,7;23,6;89;89;84;983,2;983,2;982,8;0,1;108;5;;0
PALMEIRA DOS INDIOS;14/01/2024;800;23,3;23,7;23,3;91;91;89;983,6;983,6;983,1;0;51;1,7;;0
PALMEIRA DOS INDIOS;14/01/2024;900;24,4;24,4;23;88;92;88;984,1;984,1;983,6;0,8;66;1,8;107,7;0
PALMEIRA DOS INDIOS;14/01/2024;1000;26,7;26,8;24,4;77;88;77;984,3;984,4;984;0,9;68;2,6;894,5;0
PALMEIRA DOS INDIOS;14/01/2024;1100;28,7;28,8;26,7;70;77;69;984,6;984,7;984,3;2,5;75;5,3;1794,3;0
PALMEIRA DOS INDIOS;14/01/2024;1200;31,4;31,4;28,8;62;70;62;984,6;984,8;984,5;2,9;53;6,2;1990,4;0
PALMEIRA DOS INDIOS;14/01/2024;1300;32;32,5;30,5;58;63;56;984,4;984,6;984,4;3,2;77;7,9;3335,9;0
PALMEIRA DOS INDIOS;14/01/2024;1400;33,4;33,9;31,5;50;59;49;983,7;984,4;983,7;3;72;8,6;3380,2;0
PALMEIRA DOS INDIOS;14/01/2024;1500;34,2;34,6;32,3;50;55;48;983;983,7;983;3,8;63;8,1;2834,5;0
PALMEIRA DOS INDIOS;14/01/2024;1600;35,1;35,5;33,8;46;50;44;982,1;983,1;982,1;4,5;122;8,9;3711,7;0
PALMEIRA DOS INDIOS;14/01/2024;1700;34,3;35,8;33,7;48;50;45;981,4;982,1;981,4;3,1;67;7,8;2675,5;0
PALMEIRA DOS INDIOS;14/01/2024;1800;33,9;35,1;33,6;54;54;48;980,7;981,4;980,6;4,7;66;8,5;1712,3;0
PALMEIRA DOS INDIOS;14/01/2024;1900;32,7;33,9;31,8;60;62;54;980,9;980,9;980,6;5,1;66;9,4;659,5;0
PALMEIRA DOS INDIOS;14/01/2024;2000;31,3;32,7;31,3;64;64;59;981,4;981,4;980,8;5,4;77;10,1;891,2;0
PALMEIRA DOS INDIOS;14/01/2024;2100;29,3;31,3;29,3;71;71;64;982;982;981,4;4,4;116;9,7;146,6;0
PALMEIRA DOS INDIOS;14/01/2024;2200;27,9;29,3;27,9;76;76;71;982,9;982,9;981,9;4,4;90;8,1;;0
PALMEIRA DOS INDIOS;14/01/2024;2300;27,1;27,9;27,1;79;79;76;983,5;983,5;982,9;4;117;8,2;;0
PALMEIRA DOS INDIOS;15/01/2024;0;26,3;27,1;26,3;86;86;79;984,2;984,2;983,5;3,7;113;7,5;;0
PALMEIRA DOS INDIOS;15/01/2024;100;25,8;26,3;25,8;90;90;86;984,4;984,5;984,2;2,8;128;6,2;;0
PALMEIRA DOS INDIOS;15/01/2024;200;25,4;25,8;25,4;91;91;90;984;984,4;984;3,4;112;5,9;;0
PALMEIRA DOS INDIOS;15/01/2024;300;24,7;25,4;24,7;93;93;91;983,4;984;983,4;2,5;133;5,9;;0
PALMEIRA DOS INDIOS;15/01/2024;400;24,4;24,8;24,3;93;93;92;983,2;983,4;983,2;2,5;122;5,1;;0
PALMEIRA DOS INDIOS;15/01/2024;500;24;24,4;24;95;95;93;983;983,2;982,9;2,4;77;3,8;;0
PALMEIRA DOS INDIOS;15/01/2024;600;23,4;24;23,4;98;98;95;982,8;983;982,8;1,6;134;3,7;;0
PALMEIRA DOS INDIOS;15/01/2024;700;23,4;23,6;23,4;98;98;97;983,2;983,2;982,8;1,7;148;2,9;;0
PALMEIRA DOS INDIOS;15/01/2024;800;23,6;23,8;23,2;97;100;97;983,4;983,4;983,2;2,1;140;4,4;;0
PALMEIRA DOS INDIOS;15/01/2024;900;24,4;24,4;23,6;95;98;95;984,1;984,1;983,4;2,8;80;5;106,2;0
PALMEIRA DOS INDIOS;15/01/2024;1000;25,7;25,7;24,5;88;95;88;984,8;984,8;984;3,7;120;6,3;760,9;0
PALMEIRA DOS INDIOS;15/01/2024;1100;28,7;28,7;25,6;71;88;71;985,2;985,2;984,8;4,9;90;8,8;1544,4;0
PALMEIRA DOS INDIOS;15/01/2024;1200;28,9;29,7;28,4;64;72;63;985;985,2;985;4,7;76;8,8;2091,5;0
PALMEIRA DOS INDIOS;15/01/2024;1300;31,8;31,8;28,9;54;66;54;984,6;985;984,6;3,7;78;9,7;2440,4;0
PALMEIRA DOS INDIOS;15/01/2024;1400;32,7;33,2;30,7;51;57;49;983,9;984,6;983,9;3,3;106;7,7;2920,1;0
PALMEIRA DOS INDIOS;15/01/2024;1500;34,4;34,5;32,1;46;52;45;983,3;983,9;983,3;3,6;69;8,3;3618,4;0
PALMEIRA DOS INDIOS;15/01/2024;1600;33,3;34,7;32,8;47;48;44;982,5;983,3;982,5;3,3;69;8,3;2784,9;0
PALMEIRA DOS INDIOS;15/01/2024;1700;33,8;34,5;33,2;46;47;44;981,7;982,5;981,6;3,7;68;8,5;2044,7;0
PALMEIRA DOS INDIOS;15/01/2024;1800;33;34,8;33;51;51;43;981,4;981,7;981,3;4,8;76;8,6;1995,7;0
PALMEIRA DOS INDIOS;15/01/2024;1900;32,3;33,8;32,1;54;56;50;981,5;981,5;981,3;4,8;70;8,6;1086,9;0
PALMEIRA DOS INDIOS;15/01/2024;2000;31,3;33;31,2;59;59;54;982,1;982,1;981,5;4,1;68;8,7;1071,1;0
PALMEIRA DOS INDIOS;15/01/2024;2100;29,3;31,4;29,3;66;66;59;982,6;982,6;982,1;4;69;9,5;156,2;0
PALMEIRA DOS INDIOS;15/01/2024;2200;27,9;29,3;27,9;74;74;66;983,1;983,1;982,6;3,9;118;8,6;;0
PALMEIRA DOS INDIOS;15/01/2024;2300;26,7;27,8;26,7;81;81;74;983,7;983,7;983,1;3,8;97;7,6;;0
PALMEIRA DOS INDIOS;16/01/2024;0;25,7;26,7;25,7;88;88;81;984,2;984,2;983,7;5;121;8,2;;0
PALMEIRA DOS INDIOS;16/01/2024;100;25,6;25,7;25,5;90;90;88;984,5;984,6;984,2;4;98;8,5;;0
PALMEIRA DOS INDIOS;16/01/2024;200;25,2;25,6;25,2;92;92;90;984,2;984,6;984,2;3,1;107;7,8;;0
PALMEIRA DOS INDIOS;16/01/2024;300;25,2;25,2;25,2;92;92;92;983,6;984,2;983,6;2,6;126;5,5;;0
PALMEIRA DOS INDIOS;16/01/2024;400;25,1;25,3;25,1;92;92;92;983;983,6;983;3,6;114;6,1;;0
PALMEIRA DOS INDIOS;16/01/2024;500;24,7;25,1;24,6;93;93;92;982,5;983;982,5;3,4;108;6,1;;0
PALMEIRA DOS INDIOS;16/01/2024;600;24,4;24,7;24,3;94;94;92;982,7;982,7;982,5;2,7;127;7,1;;0
PALMEIRA DOS INDIOS;16/01/2024;700;24,2;24,4;24,2;95;95;94;982,8;982,8;982,6;2,1;166;5,6;;0
PALMEIRA DOS INDIOS;16/01/2024;800;24;24,3;23,9;95;95;94;983,2;983,2;982,8;2,4;142;4,9;;0
PALMEIRA DOS INDIOS;16/01/2024;900;24,7;24,7;23,8;92;96;92;983,7;983,7;983,2;3,1;148;5,8;108,7;0
PALMEIRA DOS INDIOS;16/01/2024;1000;26,5;26,6;24,7;81;92;81;984;984,1;983,7;5;137;8,3;933,3;0
PALMEIRA DOS INDIOS;16/01/2024;1100;28,1;28,6;26,3;70;81;68;984,3;984,4;984;4,7;89;9,2;1807,5;0
PALMEIRA DOS INDIOS;16/01/2024;1200;30;30,4;28,1;57;70;54;984,4;984,4;984,1;3,9;72;8,6;2755,8;0
PALMEIRA DOS INDIOS;16/01/2024;1300;30,7;31,5;30;48;57;46;984,2;984,5;984,2;4;61;9,2;3243,5;0
PALMEIRA DOS INDIOS;16/01/2024;1400;32,5;33,4;30,6;47;51;44;983,5;984,2;983,5;3,7;65;8,4;3783,7;0
PALMEIRA DOS INDIOS;16/01/2024;1500;33,6;34,3;32;43;47;39;982,9;983,6;982,9;3,9;68;8;3654,7;0
PALMEIRA DOS INDIOS;16/01/2024;1600;33,8;34,8;33,4;41;43;38;981,9;982,9;981,9;4,4;122;9,5;3734,3;0
PALMEIRA DOS INDIOS;16/01/2024;1700;34,5;34,7;33;40;43;40;981,4;982;981,3;3,8;66;12,2;3135,6;0
PALMEIRA DOS INDIOS;16/01/2024;1800;33,4;34,5;32,9;42;44;39;981;981,4;981;4,1;81;8,7;2710,2;0
PALMEIRA DOS INDIOS;16/01/2024;1900;31,9;33,9;31,9;48;48;40;981,2;981,2;980,9;4,4;78;9,1;1840,1;0
PALMEIRA DOS INDIOS;16/01/2024;2000;31;32,1;30,8;57;57;47;981,4;981,4;981,1;3,7;127;8,6;768,7;0
PALMEIRA DOS INDIOS;16/01/2024;2100;28,3;31;28,3;68;68;57;982,5;982,5;981,4;3,9;190;7,3;172;0
PALMEIRA DOS INDIOS;16/01/2024;2200;26,9;28,3;26,9;76;76;68;983,2;983,2;982,4;2,8;131;7,3;;0
PALMEIRA DOS INDIOS;16/01/2024;2300;25,9;26,9;25,9;81;81;76;983,6;983,6;983,2;1,8;124;5;;0
PALMEIRA DOS INDIOS;17/01/2024;0;25,2;25,9;25,2;86;86;80;984,3;984,3;983,6;2,1;62;5,2;;0
PALMEIRA DOS INDIOS;17/01/2024;100;24,9;25,2;24,9;90;90;86;984,2;984,4;984,1;1,4;54;3,6;;0
PALMEIRA DOS INDIOS;17/01/2024;200;24,5;24,9;24,5;92;92;90;983,7;984,2;983,7;3;71;5,6;;0
PALMEIRA DOS INDIOS;17/01/2024;300;24;24,6;24;94;94;91;983,4;983,7;983,4;2,5;66;5,6;;0
PALMEIRA DOS INDIOS;17/01/2024;400;23,7;24;23,7;96;96;94;982,5;983,4;982,5;2,9;95;5,3;;0
PALMEIRA DOS INDIOS;17/01/2024;500;23,7;24,1;23,7;94;96;93;982,3;982,6;982,3;2,3;87;4,7;;0
PALMEIRA DOS INDIOS;17/01/2024;600;23,1;23,7;23,1;97;97;94;982;982,3;982;1,6;128;3,4;;0
PALMEIRA DOS INDIOS;17/01/2024;700;22,8;23,1;22,7;99;99;97;982,2;982,2;982;1,3;142;2,8;;0
PALMEIRA DOS INDIOS;17/01/2024;800;22,5;22,8;22,4;100;100;99;982,8;982,8;982,2;1;128;3,1;;0
PALMEIRA DOS INDIOS;17/01/2024;900;23,4;23,4;22,4;99;100;99;983,4;983,4;982,8;0,2;57;1,9;85,3;0
PALMEIRA DOS INDIOS;17/01/2024;1000;26,2;26,2;23,4;82;98;82;984;984;983,4;0,3;61;2;895,3;0
PALMEIRA DOS INDIOS;17/01/2024;1100;27,9;28;25,9;73;83;73;984,2;984,2;984;2,4;63;5;1395,3;0
PALMEIRA DOS INDIOS;17/01/2024;1200;28,6;28,6;27,6;68;73;68;984,4;984,4;984,2;0,6;11;6;1267,3;0
PALMEIRA DOS INDIOS;17/01/2024;1300;29,3;29,5;28,3;66;69;65;984,2;984,5;984,2;1,7;76;5,9;1099,2;0
PALMEIRA DOS INDIOS;17/01/2024;1400;30,6;30,8;29,2;61;66;60;983,6;984,2;983,6;2;65;5,4;1732,7;0
PALMEIRA DOS INDIOS;17/01/2024;1500;32;32,1;30,3;56;62;56;982,8;983,6;982,8;3,2;72;6,5;2717,7;0
PALMEIRA DOS INDIOS;17/01/2024;1600;32,3;34,5;31,8;54;56;49;981,7;982,8;981,7;2,7;58;7,9;3100,5;0
PALMEIRA DOS INDIOS;17/01/2024;1700;33,5;34;31,5;50;59;49;980,8;981,7;980,8;3,3;71;8,4;2534;0
PALMEIRA DOS INDIOS;17/01/2024;1800;33;34,6;32,9;52;52;46;980,2;980,8;980,1;3,9;67;7,6;2094,1;0
PALMEIRA DOS INDIOS;17/01/2024;1900;32,1;33,9;31,7;59;60;51;980,1;980,2;979,8;4,3;67;9,8;1435,1;0
PALMEIRA DOS INDIOS;17/01/2024;2000;30,1;32,1;30,1;68;68;59;980,7;980,7;980,1;5;68;8,9;512,7;0
PALMEIRA DOS INDIOS;17/01/2024;2100;28,4;30,1;28,4;74;74;68;981,5;981,5;980,7;3,9;68;9,5;97,3;0
PALMEIRA DOS INDIOS;17/01/2024;2200;27,2;28,4;27,2;81;81;74;982,1;982,1;981,5;2,8;64;8,7;;0
PALMEIRA DOS INDIOS;17/01/2024;2300;26,5;27,2;26,5;85;85;81;982,8;982,8;982,1;3,8;126;7,4;;0
PALMEIRA DOS INDIOS;18/01/2024;0;25,7;26,5;25,7;88;88;85;983;983,1;982,8;3,7;110;7,6;;0
PALMEIRA DOS INDIOS;18/01/2024;100;25,1;25,7;25,1;91;91;88;983,1;983,2;983;4;92;6,9;;0
PALMEIRA DOS INDIOS;18/01/2024;200;24,6;25,1;24,6;93;93;91;982,7;983,1;982,7;2,9;74;6,8;;0
PALMEIRA DOS INDIOS;18/01/2024;300;24,3;24,6;24,3;93;94;93;982,2;982,7;982,2;3,4;128;5,5;;0
PALMEIRA DOS INDIOS;18/01/2024;400;24,4;24,4;24;89;93;89;981,8;982,2;981,7;3,1;81;6,4;;0
PALMEIRA DOS INDIOS;18/01/2024;500;24,3;24,7;24,3;87;89;85;981,7;981,8;981,6;2,2;79;6,4;;0
PALMEIRA DOS INDIOS;18/01/2024;600;24,1;24,3;24;89;90;87;981,7;981,7;981,6;2;41;4,8;;0
PALMEIRA DOS INDIOS;18/01/2024;700;23,9;24,3;23,9;90;90;88;981,9;981,9;981,7;1,5;29;4,4;;0
PALMEIRA DOS INDIOS;18/01/2024;800;23,5;24;23,5;92;92;90;982,3;982,3;981,9;0;107;3,5;;0
PALMEIRA DOS INDIOS;18/01/2024;900;24,4;24,4;23,2;88;93;88;982,8;982,8;982,3;0,2;109;2,4;105,6;0
PALMEIRA DOS INDIOS;18/01/2024;1000;27,2;27,2;24,4;74;88;74;983,2;983,3;982,8;1,8;59;4,6;850,8;0
PALMEIRA DOS INDIOS;18/01/2024;1100;28,8;28,8;27,1;68;75;67;983,3;983,3;983,1;4,6;99;8,2;1784;0
PALMEIRA DOS INDIOS;18/01/2024;1200;31,5;31,6;28,8;59;68;59;983,3;983,4;983,2;4;84;8,2;2560,4;0
PALMEIRA DOS INDIOS;18/01/2024;1300;32,6;32,8;30,1;55;63;54;982,9;983,3;982,9;3,6;93;7,9;2829,6;0
PALMEIRA DOS INDIOS;18/01/2024;1400;32,1;32,7;31,3;54;58;53;982,4;982,9;982,4;2,7;80;10,3;1648,5;0
PALMEIRA DOS INDIOS;18/01/2024;1500;33,8;33,8;31,9;50;55;50;981,3;982,4;981,3;2,5;75;10;1597,6;0
PALMEIRA DOS INDIOS;18/01/2024;1600;34,1;35,7;33,4;48;50;44;980,5;981,3;980,5;3,9;67;7,8;3387,3;0
PALMEIRA DOS INDIOS;18/01/2024;1700;33,6;36;33,4;56;56;44;979,6;980,5;979,6;3,6;74;7,9;2870,9;0
PALMEIRA DOS INDIOS;18/01/2024;1800;33,9;34,8;32,7;53;57;51;979;979,7;979;3,6;64;7,5;1544,3;0
PALMEIRA DOS INDIOS;18/01/2024;1900;32,5;34,5;32;59;59;52;979,5;979,5;979;4,8;67;9,6;1159;0
PALMEIRA DOS INDIOS;18/01/2024;2000;30,5;32,4;30,5;65;65;59;980,1;980,1;979,4;4,7;118;9,6;1023,1;0
PALMEIRA DOS INDIOS;18/01/2024;2100;28,6;30,5;28,6;72;72;65;980,9;980,9;980,1;4,8;116;9,1;142;0
PALMEIRA DOS INDIOS;18/01/2024;2200;27,4;28,6;27,4;78;78;72;981,7;981,7;980,9;4,2;110;8,3;;0
PALMEIRA DOS INDIOS;18/01/2024;2300;26,6;27,4;26,6;82;82;78;982,7;982,7;981,7;4,8;112;9;;0
PALMEIRA DOS INDIOS;19/01/2024;0;26;26,6;26;82;84;81;983,4;983,4;982,7;4,1;81;8,3;;0
PALMEIRA DOS INDIOS;19/01/2024;100;25,6;26;25,6;90;90;82;983,1;983,4;983,1;3,6;89;6,7;;0
PALMEIRA DOS INDIOS;19/01/2024;200;25,4;25,7;25,3;91;91;90;982,8;983,1;982,8;2,5;99;6,4;;0
PALMEIRA DOS INDIOS;19/01/2024;300;25,2;25,4;25,2;93;93;90;982,1;982,8;982,1;3,6;86;6,3;;0
PALMEIRA DOS INDIOS;19/01/2024;400;25,2;25,2;25;90;94;90;981,5;982,1;981,5;3;119;6;;0
PALMEIRA DOS INDIOS;19/01/2024;500;24,9;25,2;24,9;90;90;89;981;981,5;980,9;3,6;77;6,1;;0
PALMEIRA DOS INDIOS;19/01/2024;600;24,7;24,9;24,7;91;91;89;981,1;981,1;981;2,8;133;6,9;;0
PALMEIRA DOS INDIOS;19/01/2024;700;24,6;24,7;24,5;92;92;91;981,8;981,8;981,1;2,3;153;4,7;;0
PALMEIRA DOS INDIOS;19/01/2024;800;24,3;24,6;24,3;94;94;92;982,3;982,3;981,8;2,3;62;4,6;;0
PALMEIRA DOS INDIOS;19/01/2024;900;25;25;24,3;90;94;90;982,9;982,9;982,2;0;107;4,2;70;0
PALMEIRA DOS INDIOS;19/01/2024;1000;27,2;27,2;25;78;90;78;983;983,1;982,8;2,7;53;5,1;817,5;0
PALMEIRA DOS INDIOS;19/01/2024;1100;29,8;29,8;27,2;66;78;66;983,1;983,1;982,9;3;73;6,6;1717,9;0
PALMEIRA DOS INDIOS;19/01/2024;1200;31,7;31,8;29,3;58;67;57;982,8;983,2;982,8;3,5;62;7,8;2546,5;0
PALMEIRA DOS INDIOS;19/01/2024;1300;32,3;32,5;31,3;56;58;54;982,3;982,8;982,2;3,4;79;7,1;2577,5;0
PALMEIRA DOS INDIOS;19/01/2024;1400;32,2;34,3;32,1;55;56;49;981,9;982,3;981,9;3,3;74;7,3;2511,2;0
PALMEIRA DOS INDIOS;19/01/2024;1500;34,3;35,1;32,1;49;56;47;981,1;981,9;981,1;2,5;66;7,3;2776,7;0
PALMEIRA DOS INDIOS;19/01/2024;1600;35,6;35,7;33,2;45;52;45;980;981,2;980;3,4;63;9;2935,1;0
PALMEIRA DOS INDIOS;19/01/2024;1700;35,8;36,5;34,7;43;47;42;978,9;980;978,9;2,9;66;7,3;3279;0
PALMEIRA DOS INDIOS;19/01/2024;1800;27,7;35,9;27,7;89;90;43;979;979,1;978,5;4,1;118;9,4;743,6;2,4
PALMEIRA DOS INDIOS;19/01/2024;1900;23,5;28,1;23,4;97;100;87;980;980;978,7;4,3;78;9,2;87,5;3,6
PALMEIRA DOS INDIOS;19/01/2024;2000;23,5;23,5;22,7;96;;;980,4;980,4;979,9;2,9;50;8,1;37,3;4
PALMEIRA DOS INDIOS;19/01/2024;2100;24,2;24,2;23,4;93;97;89;980,3;980,8;980,2;1,9;42;6,2;49;3,8
PALMEIRA DOS INDIOS;19/01/2024;2200;24,7;25;24,2;91;94;91;980,7;980,8;980,3;3,3;65;6,2;;0,6
PALMEIRA DOS INDIOS;19/01/2024;2300;24,6;25;24,5;88;91;85;981,4;981,5;980,7;3;77;6,9;;0
PALMEIRA DOS INDIOS;20/01/2024;0;24,6;24,8;24,6;93;93;88;982,3;982,3;981,4;3,1;96;7,7;;0
PALMEIRA DOS INDIOS;20/01/2024;100;24,6;24,7;24,5;95;96;93;982,2;982,3;982,1;2,4;75;5,4;;0
PALMEIRA DOS INDIOS;20/01/2024;200;25,3;25,3;24,5;93;96;93;981,6;982,2;981,6;4,5;118;8,8;;0
PALMEIRA DOS INDIOS;20/01/2024;300;25,3;25,3;25,1;94;95;93;981,2;981,7;981,2;2,3;124;8,8;;0
PALMEIRA DOS INDIOS;20/01/2024;400;24,7;25,3;24,7;97;97;93;980,7;981,2;980,6;0,5;48;5;;0
PALMEIRA DOS INDIOS;20/01/2024;500;24,5;24,7;24,5;97;97;97;980,3;980,7;980,2;1,5;140;3,1;;0
PALMEIRA DOS INDIOS;20/01/2024;600;24,7;24,7;24,2;96;99;96;979,8;980,3;979,8;0,8;70;2,4;;0
PALMEIRA DOS INDIOS;20/01/2024;700;24,9;25;24,7;92;96;92;979,5;979,9;979,5;1,6;37;5,3;;0
PALMEIRA DOS INDIOS;20/01/2024;800;24,8;24,9;24,7;91;93;91;980,1;980,1;979,5;1,2;140;4,6;;0
PALMEIRA DOS INDIOS;20/01/2024;900;25,5;25,5;24,8;91;92;91;980,9;980,9;980,1;0,2;136;3,4;101,4;0
PALMEIRA DOS INDIOS;20/01/2024;1000;27,1;27,2;25,5;83;91;83;981,4;981,4;980,9;1,4;63;2,7;810,1;0
PALMEIRA DOS INDIOS;20/01/2024;1100;28,8;28,8;27,1;77;83;76;981,8;981,8;981,4;2;102;5,5;1726,8;0
PALMEIRA DOS INDIOS;20/01/2024;1200;30,7;30,7;28,4;71;77;71;981,9;982;981,8;0,7;49;3,6;2598,6;0
PALMEIRA DOS INDIOS;20/01/2024;1300;30,9;31,9;30,4;65;72;64;981,5;981,9;981,5;2,4;69;5,3;2678,5;0
PALMEIRA DOS INDIOS;20/01/2024;1400;32,7;32,9;30,9;58;67;58;980,8;981,5;980,8;2,8;71;5,6;3693,4;0
PALMEIRA DOS INDIOS;20/01/2024;1500;34,1;34,4;32,5;50;60;50;980;980,8;980;1,3;74;6,1;3530,3;0
PALMEIRA DOS INDIOS;20/01/2024;1600;34,8;35;33,9;47;53;46;978,9;980;978,9;3,4;68;6;3226;0
PALMEIRA DOS INDIOS;20/01/2024;1700;35,7;36,9;34,8;46;48;43;977,8;978,9;977,7;2,9;32;8,1;3175,6;0
PALMEIRA DOS INDIOS;20/01/2024;1800;30,8;35,7;30,8;68;68;45;977,8;977,8;977,5;5,5;64;11,5;1134,2;0
PALMEIRA DOS INDIOS;20/01/2024;1900;26,5;30,8;25,8;92;93;68;978,9;978,9;977,6;4,9;106;12,2;753,4;0,4
PALMEIRA DOS INDIOS;20/01/2024;2000;24,4;26,5;24,3;96;97;88;979,8;979,8;978,6;4;91;10,1;104,7;0,4
PALMEIRA DOS INDIOS;20/01/2024;2100;23,5;24,7;23,2;;;;979,8;980,5;979,7;3,6;68;7;4,1;1,8
PALMEIRA DOS INDIOS;20/01/2024;2200;24,2;24,3;23,5;97;;;979,8;979,8;979,3;2,7;82;8,4;0,5;2,2
PALMEIRA DOS INDIOS;20/01/2024;2300;25,6;25,6;24,2;96;99;96;981;981;979,8;2,1;58;4,7;1,6;1,8
